Gene.ID,M005,M005_PDX,M019,M019_PDX,M026,M029_PDX
ENSG00000224577,NA,0.529700789,-0.047641916,1.179491051,1.278767365,0.345762723
ENSG00000226920,NA,-1.470299212,-1.462679415,0.59452855,-0.306195135,-1.654237277
ENSG00000112531,0.193369906,0.022321228,-0.493151767,-1.418720489,0.654762764,0.358272781
ENSG00000143631,-1.969413027,-7.180550186,-4.258208902,-5.083543355,-1.547203235,-1.247061896
ENSG00000070540,-1.060386687,0.400190056,0.049868754,-0.825882121,0.068096021,-0.349208783
ENSG00000008130,0.07451093,-0.455799642,0.585382825,0.371068652,0.302614107,1.189891812
ENSG00000202374,NA,NA,NA,NA,NA,NA
ENSG00000118997,NA,0.137383366,NA,-2.627863871,-0.891157636,-2.654237277
ENSG00000197111,0.245599864,0.148180415,0.653411934,0.930610739,0.24623043,-0.273011999
ENSG00000197965,-2.578061058,-3.659486115,-0.550242447,-1.235933385,-0.192984525,0.346478168
ENSG00000235173,NA,-1.640224213,NA,1.179491051,0.793340538,-0.239199778
ENSG00000242163,NA,NA,NA,NA,-0.306195137,NA
ENSG00000165059,NA,NA,NA,NA,NA,NA
ENSG00000248464,NA,NA,NA,1.179491051,NA,NA
ENSG00000250080,NA,NA,NA,NA,NA,NA
ENSG00000100593,NA,NA,-0.240286995,-0.40547145,-0.306195137,NA
ENSG00000230450,NA,NA,2.081641101,2.764453552,NA,-0.654237278
ENSG00000261263,NA,NA,-2.240286994,0.179491051,NA,-0.654237278
ENSG00000131149,-1.853935809,-2.955265923,-0.524740384,-0.993286335,-0.215184197,0.404656412
ENSG00000233694,NA,NA,NA,NA,NA,NA
ENSG00000171161,1.530728041,0.162329723,0.182245042,0.230890203,0.092486193,1.508936682
ENSG00000146352,NA,NA,-1.655324493,NA,NA,NA
ENSG00000213892,NA,NA,NA,NA,NA,NA
ENSG00000107960,1.310039926,1.261849366,0.022747412,0.564154902,0.123197656,0.193759629
ENSG00000179134,1.6681319,1.483730284,-0.631584772,-0.848151704,-0.322483801,0.057014421
ENSG00000240455,NA,NA,NA,0.179491052,NA,NA
ENSG00000181577,-1.43889831,NA,1.283274962,-1.820508949,3.153236481,2.345762723
ENSG00000238342,NA,NA,NA,NA,NA,NA
ENSG00000166947,NA,-0.470299212,0.460152724,-2.557474542,-0.721232635,-0.002160581
ENSG00000254878,NA,NA,NA,NA,NA,NA
ENSG00000180861,-3.43889831,NA,NA,NA,NA,NA
ENSG00000225704,NA,NA,NA,NA,NA,NA
ENSG00000255355,NA,NA,NA,0.179491052,-0.891157637,NA
ENSG00000148604,NA,NA,NA,-1.990433951,-0.306195137,1.345762722
ENSG00000150593,2.52244007,1.471597833,0.86662821,1.035755574,0.980384697,1.265144263
ENSG00000140798,NA,NA,NA,NA,NA,NA
ENSG00000018699,3.06889633,-0.024888063,-0.542315531,-0.123071719,0.107001017,0.030260897
ENSG00000165494,0.39709666,0.034137373,-0.991147029,-1.172927411,0.010148603,-0.132700156
ENSG00000021355,0.933070467,0.334149979,0.017510763,0.208785358,0.691000791,0.848263063
ENSG00000170100,0.467992286,0.027200448,-2.441920855,-3.212826372,-0.200584948,0.555216089
ENSG00000145708,NA,NA,NA,NA,NA,NA
ENSG00000120699,1.710848809,0.687962872,1.399310763,1.964752202,1.690893269,1.674946634
ENSG00000133226,1.691910561,0.603121858,0.240338847,0.529433523,0.72226131,0.870369732
ENSG00000175892,NA,-0.055261712,0.759713006,2.044561471,-0.862588484,0.930725223
ENSG00000174130,0.084663646,-0.126814974,-1.995174496,-3.279940567,-0.528587557,1.212496191
ENSG00000135597,0.772605795,0.359775787,0.266380981,-0.191346644,0.369860424,0.166792582
ENSG00000107159,NA,NA,0.759713005,1.349416052,0.430770458,NA
ENSG00000071073,-0.676397623,-1.940397755,0.174750505,-0.7403386,-0.013089876,0.258299881
ENSG00000261610,NA,-2.055261713,NA,-0.820508948,NA,-0.654237278
ENSG00000166170,0.328267522,0.194875699,-0.77722798,-0.403423621,0.056941261,0.084737642
ENSG00000167733,1.419082685,1.629236462,1.489065416,1.036126876,1.501159786,0.630216112
ENSG00000145861,0.146064191,0.060215505,2.567067928,2.23838474,-0.721232635,0.345762723
ENSG00000167657,-0.279699716,1.293466441,1.455175048,1.302639282,0.628887388,1.147912485
ENSG00000247363,NA,-1.055261713,-1.655324493,NA,-1.891157636,-1.654237277
ENSG00000248200,NA,NA,NA,NA,NA,NA
ENSG00000258125,NA,NA,NA,NA,NA,NA
ENSG00000164530,-3.43889831,-6.594420524,NA,NA,-1.306195135,NA
ENSG00000105369,NA,NA,NA,NA,-0.306195137,NA
ENSG00000120332,-1.43889831,-0.733333617,NA,-0.820508949,-1.306195135,-2.239199779
ENSG00000207217,NA,NA,NA,-1.405471449,-2.891157636,-3.654237278
ENSG00000002745,NA,NA,NA,0.179491051,-0.721232635,NA
ENSG00000231244,NA,NA,NA,NA,NA,NA
ENSG00000268894,NA,-0.792227307,-1.825249495,-1.405471449,-3.113550058,2.345762723
ENSG00000170745,2.077677215,1.75209321,-0.476354352,-0.82050895,0.456476173,0.576375651
ENSG00000117505,0.851320925,0.588594477,-0.209913345,0.685019084,0.633961006,0.606526955
ENSG00000182272,NA,NA,2.043166953,1.565708274,3.086122287,NA
ENSG00000166105,2.289022145,4.000020723,-1.562215089,-1.199020572,-3.765626754,-0.654237277
ENSG00000222730,NA,NA,NA,NA,NA,0.345762722
ENSG00000149575,NA,NA,0.759713005,NA,NA,NA
ENSG00000163218,NA,NA,NA,NA,NA,NA
ENSG00000168447,NA,NA,NA,NA,NA,NA
ENSG00000232900,NA,NA,NA,NA,NA,NA
ENSG00000251045,NA,NA,NA,NA,NA,NA
ENSG00000260640,NA,NA,NA,NA,NA,NA
ENSG00000256199,NA,NA,NA,NA,NA,NA
ENSG00000159167,1.270585229,7.010593407,-0.877716914,-0.199626873,0.399659927,-1.808565424
ENSG00000187060,NA,NA,NA,NA,NA,NA
ENSG00000243836,NA,NA,NA,NA,NA,NA
ENSG00000184371,1.538381614,1.149852717,-0.240286995,-2.127170288,-0.730692964,0.879194923
ENSG00000143768,NA,NA,NA,-3.907971789,NA,NA
ENSG00000117676,1.093596771,-0.180792595,0.797187712,0.067016322,0.69867062,0.912634767
ENSG00000185947,0.883029785,-0.885336711,-0.562215089,-0.746508367,-0.605755417,-1.370444311
ENSG00000116574,-5.023860811,-3.820796459,0.742839187,-0.932154305,-0.659832091,-1.925539299
ENSG00000214889,-1.268973309,-0.733333618,-1.825249495,-0.335082122,-1.006634854,NA
ENSG00000186335,NA,NA,NA,NA,NA,NA
ENSG00000074966,NA,NA,-2.240286994,-0.557474543,1.941732378,0.973793945
ENSG00000113761,-0.042008157,-0.428720108,-0.797768758,-0.543399358,-0.258100847,0.005687281
ENSG00000213014,NA,NA,NA,NA,NA,NA
ENSG00000260549,0.704059644,NA,1.759713006,NA,NA,NA
ENSG00000257985,NA,NA,NA,NA,NA,-2.239199779
ENSG00000168096,1.576052031,0.577006503,0.82658785,0.547985964,-0.153038348,1.381386633
ENSG00000254693,1.770555056,3.559448132,-1.240286995,-1.990433951,-1.891157637,NA
ENSG00000213478,NA,0.266666382,-0.240286995,0.179491051,0.693804865,NA
ENSG00000162373,NA,NA,2.929638008,2.311941347,0.845807958,0.83118955
ENSG00000242259,-0.116970215,0.003631976,0.437784911,0.216644049,0.916197286,0.638544473
ENSG00000215114,1.020533308,1.010827478,0.13822463,0.073291648,0.799738309,0.869842982
ENSG00000196839,NA,-5.913242707,0.596214274,-0.16446335,0.350917151,-1.422911731
ENSG00000154945,0.746213096,1.396782818,-0.091423608,-1.30075046,0.517693719,0.642922913
ENSG00000158477,NA,NA,NA,NA,NA,NA
ENSG00000223722,NA,NA,NA,NA,-1.306195135,NA
ENSG00000238077,NA,NA,NA,NA,NA,NA
ENSG00000114812,-3.02386081,-3.862616634,0.174750505,NA,NA,NA
ENSG00000114204,NA,NA,NA,NA,NA,NA
ENSG00000141668,NA,NA,NA,NA,NA,NA
ENSG00000204351,1.09715459,0.828941288,0.203950482,-0.431181568,0.636694228,0.9759378
ENSG00000177125,-0.953471482,-0.941604931,-0.966526182,-1.720344787,-0.277463417,0.307101102
ENSG00000259721,NA,-1.055261712,NA,NA,NA,0.345762723
ENSG00000204219,-1.43889831,-2.92973083,0.035347449,-0.199020572,0.541801771,1.023834628
ENSG00000149534,NA,NA,NA,NA,NA,NA
ENSG00000225280,NA,NA,NA,NA,NA,NA
ENSG00000243847,NA,NA,NA,NA,NA,NA
ENSG00000167625,1.245599864,0.560397585,-0.485399492,-0.51332744,0.006744176,1.165941685
ENSG00000162913,NA,NA,-0.977252588,-0.305935776,0.278767365,-0.654237277
ENSG00000261550,NA,0.529700789,-0.240286995,NA,-1.891157637,NA
ENSG00000204592,-0.220172206,-1.548256633,0.587844607,-0.463602279,0.299328687,-0.701070442
ENSG00000069206,NA,NA,NA,NA,NA,NA
ENSG00000163982,NA,NA,NA,NA,NA,NA
ENSG00000200141,NA,NA,NA,NA,NA,NA
ENSG00000204644,NA,NA,NA,NA,NA,NA
ENSG00000212930,NA,NA,NA,NA,NA,NA
ENSG00000213669,NA,NA,NA,NA,NA,NA
ENSG00000220730,NA,NA,NA,NA,NA,NA
ENSG00000222210,NA,NA,NA,NA,NA,NA
ENSG00000225690,NA,NA,NA,NA,NA,NA
ENSG00000235803,NA,NA,NA,NA,NA,NA
ENSG00000236114,NA,NA,NA,NA,NA,NA
ENSG00000236641,NA,NA,NA,NA,NA,NA
ENSG00000243957,NA,NA,NA,NA,NA,NA
ENSG00000248506,NA,NA,NA,NA,NA,NA
ENSG00000249860,NA,NA,NA,NA,NA,NA
ENSG00000252701,NA,NA,NA,NA,NA,NA
ENSG00000254403,NA,NA,NA,NA,NA,NA
ENSG00000254630,NA,NA,NA,NA,NA,NA
ENSG00000254734,NA,NA,NA,NA,NA,NA
ENSG00000254811,NA,NA,NA,NA,NA,NA
ENSG00000260479,NA,NA,NA,NA,NA,NA
ENSG00000261095,NA,NA,NA,NA,NA,NA
ENSG00000225864,1.731026691,1.554791769,0.759713006,-1.820508948,0.501159786,NA
ENSG00000258525,NA,-3.055261712,0.344675506,1.726978846,1.171852161,NA
ENSG00000171865,0.894084973,0.993981806,-0.948106243,-0.398868715,0.357622785,0.204290297
ENSG00000231238,NA,NA,NA,NA,NA,NA
ENSG00000253882,-2.760826405,-1.377189807,-0.570435596,-0.940803183,-0.721232636,-1.184751994
ENSG00000227057,0.480483229,0.627166597,1.272974042,1.526222537,0.351217869,1.508898559
ENSG00000177710,NA,NA,NA,NA,NA,NA
ENSG00000169981,0.020533309,-1.055261712,-0.441920855,-0.691775635,-0.337903996,0.082728317
ENSG00000198868,NA,NA,NA,NA,-0.306195136,NA
ENSG00000148429,1.94142158,2.502455952,-0.715798353,0.185415885,-0.498840213,0.030692131
ENSG00000154025,-1.040348933,-0.707338409,-0.017894573,-0.235546448,-0.350589255,-0.239199778
ENSG00000147082,-3.43889831,-0.470299212,-0.240286995,1.179491051,-0.721232635,-0.431844856
ENSG00000241832,NA,NA,NA,NA,NA,NA
ENSG00000257239,NA,NA,NA,NA,NA,NA
ENSG00000176293,-4.760826405,-3.777727737,-0.709772277,0.272600455,-0.943625057,1.171733323
ENSG00000204947,NA,1.6077033,-0.42085924,0.141016903,-1.113550058,3.345762723
ENSG00000235237,-2.149391693,-2.207264806,0.859248679,0.179491051,0.345881561,1.07158776
ENSG00000109519,1.181688101,0.464995099,0.48763346,0.581108035,0.914305226,0.614510779
ENSG00000133962,-1.853935809,NA,NA,NA,-1.891157637,-0.654237278
ENSG00000111331,1.249655079,2.045609172,-1.14075132,-0.536715983,-0.494956779,-0.855871138
ENSG00000233560,NA,NA,-3.240286994,NA,-1.943625057,NA
ENSG00000225630,NA,NA,2.344675506,3.764453552,1.574657599,2.153117645
ENSG00000171160,1.244366264,2.73828741,-1.028782889,-0.393694282,-0.014014384,0.886331104
ENSG00000236305,NA,NA,-0.240286995,-1.142437044,-0.721232635,NA
ENSG00000124564,NA,NA,-0.240286994,-4.068436462,-1.306195135,NA
ENSG00000171596,1.530728041,3.248519036,NA,-1.405471449,NA,0.760800222
ENSG00000183309,0.275944473,-0.025204478,-1.258061695,-1.444642047,0.315293241,1.223388724
ENSG00000260646,NA,NA,-1.240286994,NA,-1.891157637,NA
ENSG00000235728,NA,NA,NA,NA,NA,NA
ENSG00000253576,NA,NA,NA,NA,NA,NA
ENSG00000214174,1.020533309,-0.022840235,1.237760303,0.940303387,0.73033074,0.739244079
ENSG00000178363,NA,NA,NA,NA,NA,NA
ENSG00000170370,-1.023860811,-3.335369632,NA,-0.235546448,NA,-1.654237278
ENSG00000198797,1.298067284,NA,0.759713005,NA,NA,NA
ENSG00000134955,0.283567714,-2.274828089,-2.240286994,NA,-3.384197648,-1.32561453
ENSG00000241370,-0.43889831,0.681703882,0.344675506,0.967986945,0.713170189,1.903758176
ENSG00000263165,0.035032878,-1.022840235,0.976030912,0.473222254,0.301135178,0.772772864
ENSG00000237520,NA,NA,NA,0.179491052,NA,NA
ENSG00000184787,0.234873458,0.081110729,-0.134515425,0.025819689,0.818408163,0.365318963
ENSG00000251203,NA,NA,NA,NA,NA,NA
ENSG00000204533,-1.43889831,NA,-1.240286995,NA,0.501159786,-0.654237278
ENSG00000228937,NA,NA,NA,NA,NA,NA
ENSG00000244329,NA,NA,NA,NA,NA,NA
ENSG00000259595,1.505960136,2.114663289,-0.737786654,-1.694978067,0.890605572,0.82381002
ENSG00000137941,-0.201859113,0.582168208,0.42022654,-1.183079028,0.886115946,-1.824162279
ENSG00000254764,NA,NA,NA,NA,NA,NA
ENSG00000237595,NA,0.529700789,-0.240286995,2.179491051,0.278767365,NA
ENSG00000143374,0.9303355,0.389523131,0.135004325,0.767022912,0.416123683,1.129323344
ENSG00000223695,NA,NA,NA,NA,0.278767365,NA
ENSG00000213921,NA,NA,NA,NA,NA,NA
ENSG00000154642,2.515298,0.814154178,0.344675507,-2.405471449,1.11008553,1.667690818
ENSG00000178248,NA,NA,NA,NA,NA,NA
ENSG00000186143,NA,NA,NA,NA,NA,NA
ENSG00000204362,NA,NA,NA,NA,NA,NA
ENSG00000254993,NA,NA,NA,NA,NA,NA
ENSG00000255484,NA,NA,NA,NA,NA,NA
ENSG00000158077,NA,NA,NA,NA,NA,NA
ENSG00000269047,NA,NA,-0.562215089,-1.142437044,0.693804865,NA
ENSG00000011143,3.175811534,0.471985291,0.90267096,0.397671221,0.807624763,1.293295303
ENSG00000234471,NA,NA,-3.699718613,-1.657010217,NA,NA
ENSG00000260800,NA,NA,-0.377790517,-4.395417785,NA,NA
ENSG00000252743,NA,NA,-1.240286995,NA,0.430770458,0.515687724
ENSG00000153495,NA,NA,-1.240286995,0.179491051,NA,-1.654237278
ENSG00000254928,NA,-3.862616634,-0.240286994,-1.727399545,-4.006634854,NA
ENSG00000110046,2.33954392,1.69962579,0.420911093,-0.99500668,-0.083802714,0.649312289
ENSG00000227354,-2.43889831,-0.055261712,-0.124809777,-0.879402638,0.146317069,0.63526934
ENSG00000205176,NA,NA,-2.562215089,NA,NA,NA
ENSG00000167995,0.655482365,0.046327922,1.669916335,0.473520859,0.583960091,0.202985755
ENSG00000231086,NA,NA,NA,NA,NA,NA
ENSG00000250616,NA,-0.148371117,0.875190223,0.710005768,1.863729866,0.667690818
ENSG00000164830,2.289022144,1.46346709,2.012100167,0.670477404,1.399519524,1.208550035
ENSG00000235207,NA,NA,NA,NA,NA,NA
ENSG00000136235,-0.687021006,-2.605921164,-0.568663323,-1.463528551,1.097955379,0.625551638
ENSG00000254391,NA,NA,-2.903252006,NA,-0.04316073,NA
ENSG00000181418,NA,-0.318296118,0.875190223,2.501419145,4.015732958,-0.431844856
ENSG00000133661,NA,NA,NA,NA,NA,NA
ENSG00000072840,0.001167984,-0.001996562,-2.145213403,-2.820508949,-1.773144724,-2.089822155
ENSG00000162490,1.720973027,4.144410633,-2.825249495,-0.12536353,-2.306195135,NA
ENSG00000254418,2.770555056,1.529700788,NA,NA,NA,NA
ENSG00000256391,NA,NA,-5.840199836,NA,-3.061082638,-2.239199778
ENSG00000177234,-2.43889831,-0.470299212,-1.825249495,NA,NA,NA
ENSG00000221520,NA,NA,NA,NA,NA,NA
ENSG00000159708,NA,1.944738288,NA,-0.820508948,-0.113550058,-1.654237278
ENSG00000204277,NA,NA,NA,NA,NA,NA
ENSG00000224677,NA,NA,NA,NA,NA,NA
ENSG00000187555,0.689910838,0.691082214,-0.346687715,-0.010702548,0.130795805,-0.044821733
ENSG00000235862,NA,-1.055261712,NA,NA,NA,NA
ENSG00000155008,-0.43889831,0.6077033,-0.742787335,-3.068436463,-0.136270135,-0.36473066
ENSG00000163602,1.56110169,1.196277054,0.646584635,0.56306378,0.829032245,1.51408917
ENSG00000149573,1.098042676,3.734815218,-0.124809777,-1.627863871,-0.218732295,NA
ENSG00000170074,NA,NA,-1.240286995,NA,-1.306195135,NA
ENSG00000240053,0.56110169,-0.498868364,-1.092729806,-1.04290137,0.704374106,-0.473665031
ENSG00000108786,0.084663646,0.529700788,0.577874683,0.510407929,0.369741025,1.13335439
ENSG00000224481,NA,NA,NA,NA,NA,NA
ENSG00000083454,NA,-1.055261712,1.460152724,5.464893271,-0.306195137,NA
ENSG00000197723,NA,NA,NA,NA,-2.306195135,NA
ENSG00000258114,NA,NA,NA,NA,NA,NA
ENSG00000135502,0.814082431,1.69319952,0.986101815,-0.572581435,1.762517614,1.667690818
ENSG00000202222,NA,NA,NA,NA,NA,NA
ENSG00000137960,NA,NA,NA,NA,-0.306195137,NA
ENSG00000228389,-1.43889831,-2.055261712,1.344675507,NA,-1.528587557,0.547396584
ENSG00000160753,-0.155105344,0.332468441,0.598432099,-0.035247798,1.164918288,1.951875059
ENSG00000204681,0.302367422,-0.072471003,-0.533715046,-2.048600657,0.086051679,0.489976468
ENSG00000255382,NA,NA,-0.240286995,-0.820508948,NA,NA
ENSG00000112592,0.858782239,0.688899383,0.042646969,0.383024445,0.462479318,1.757888627
ENSG00000184224,NA,NA,NA,NA,-0.306195137,NA
ENSG00000198624,NA,NA,-1.047641916,NA,-0.976046534,-3.391202872
ENSG00000267062,-3.43889831,-2.585776429,2.089633892,2.224901511,0.121226088,1.970253588
ENSG00000256596,NA,NA,-1.240286995,NA,NA,NA
ENSG00000143126,-1.060386687,-1.691449537,-1.032844914,-2.906238823,-0.44293888,-0.032906753
ENSG00000258738,NA,-0.289726966,-0.157824834,0.916456645,-0.104561275,0.970253587
ENSG00000175137,0.758638922,1.182602118,0.379109004,0.466978501,0.745085369,1.351506705
ENSG00000135472,1.368456612,2.922018211,0.759713005,-0.110015566,-1.891157637,NA
ENSG00000132950,3.289022145,1.33079672,1.039820926,0.194137827,1.4546172,0.660804432
ENSG00000196834,-2.43889831,-2.640224213,-3.462679415,-2.199020572,-2.602244599,-2.654237277
ENSG00000109193,NA,NA,NA,NA,NA,NA
ENSG00000115687,0.906876527,0.260240113,-0.454730662,0.886709302,0.517130743,1.183589997
ENSG00000235881,NA,NA,NA,-1.405471449,NA,NA
ENSG00000226830,NA,NA,NA,NA,NA,NA
ENSG00000226564,NA,-2.055261713,NA,NA,-2.306195135,-0.654237278
ENSG00000183484,-0.701932716,1.404169906,NA,-2.99043395,-4.62812323,NA
ENSG00000182791,-2.43889831,-2.055261713,NA,NA,1.278767364,NA
ENSG00000118137,NA,NA,NA,NA,NA,NA
ENSG00000261693,NA,NA,NA,-1.142437044,-0.306195135,NA
ENSG00000070413,0.34900425,0.7937305,-0.232113062,-0.511025621,0.269925488,1.108830419
ENSG00000198597,-1.495481838,0.588594477,-1.558648473,-1.731831791,1.693804863,NA
ENSG00000239462,NA,NA,NA,NA,1.278767364,NA
ENSG00000164929,0.909024994,2.10620171,1.414723005,-1.102079306,0.520585285,-1.654237277
ENSG00000009307,1.081933853,0.421902446,0.228445008,0.042106655,0.624272396,0.176433163
ENSG00000261070,-2.43889831,NA,NA,NA,NA,NA
ENSG00000178795,NA,NA,NA,NA,NA,NA
ENSG00000248125,NA,NA,NA,NA,NA,NA
ENSG00000008988,0.159769106,-0.16047261,1.310973305,1.601594691,0.117164274,0.38650674
ENSG00000262456,2.56110169,0.10823702,-1.02755767,-1.323009289,-0.348839473,-0.395150056
ENSG00000235318,NA,NA,NA,NA,NA,NA
ENSG00000204832,NA,-2.055261713,NA,NA,1.278767364,-0.654237278
ENSG00000132376,1.269446606,0.65029093,0.00246314,-0.419755675,0.356131657,-0.123722561
ENSG00000230109,NA,NA,NA,NA,NA,NA
ENSG00000253356,-0.001492998,1.051653491,0.634182124,1.578040427,1.348669378,0.765800903
ENSG00000120049,-0.43889831,0.054362779,-0.623615634,-0.051834495,-0.758707341,1.530187294
ENSG00000220412,NA,NA,-0.240286995,NA,1.278767365,NA
ENSG00000227860,-2.43889831,NA,NA,NA,NA,NA
ENSG00000232871,NA,0.266666382,3.759713006,-0.110015566,1.501159786,2.252653318
ENSG00000131558,0.070656788,-0.077981789,-1.101413172,-0.779832757,-0.873552471,-0.729689505
ENSG00000124171,0.547162499,3.61716363,0.059273288,-0.759108405,0.3336293,-0.528706395
ENSG00000228169,NA,NA,NA,NA,NA,NA
ENSG00000081277,-3.661290731,-5.248569641,-1.240286995,1.179491051,NA,NA
ENSG00000137955,0.659835644,1.065490447,0.610232107,0.881810502,0.777279391,-0.036443384
ENSG00000232392,NA,NA,NA,NA,NA,NA
ENSG00000077943,NA,NA,-1.294734778,-4.890733124,-2.969160148,-2.976165373
ENSG00000257056,NA,NA,NA,NA,-1.306195135,NA
ENSG00000125780,NA,NA,NA,0.179491051,NA,-0.654237278
ENSG00000254266,-4.02386081,-1.055261712,NA,NA,NA,NA
ENSG00000196268,NA,NA,-2.114756111,-4.62786387,1.491312,3.252653318
ENSG00000067182,0.330873429,0.825156672,0.177897061,0.096823394,0.287179605,0.830062884
ENSG00000181963,NA,-1.055261712,NA,NA,NA,NA
ENSG00000226883,NA,-1.055261712,NA,NA,NA,NA
ENSG00000238528,NA,NA,NA,NA,0.693804863,NA
ENSG00000197901,NA,NA,NA,NA,NA,NA
ENSG00000210117,NA,NA,NA,NA,-1.306195135,-0.654237278
ENSG00000171552,2.10729462,1.668220652,-0.10883614,0.546820541,-1.300510431,0.323985781
ENSG00000229256,NA,NA,NA,NA,-0.306195137,NA
ENSG00000196407,-0.853935809,-1.225186714,-0.240286994,0.179491051,-1.306195135,-1.654237278
ENSG00000260088,NA,NA,NA,1.179491051,NA,NA
ENSG00000237679,1.953419113,1.146372149,-2.240286994,0.986845973,0.863729866,0.082728317
ENSG00000079112,NA,-1.640224213,-2.240286994,-1.820508948,NA,-1.654237278
ENSG00000213438,-3.43889831,NA,NA,NA,NA,NA
ENSG00000253704,NA,-1.055261713,-0.240286994,-0.820508949,-0.306195136,0.930725223
ENSG00000173212,NA,NA,NA,NA,NA,-1.654237278
ENSG00000101160,1.062334842,0.192608058,1.029640378,1.382147255,-0.200889118,0.533582522
ENSG00000058866,-2.701932715,-0.277654134,-1.301687539,-0.763925421,-1.218732295,-0.270908638
ENSG00000214144,NA,NA,NA,0.179491051,0.278767365,NA
ENSG00000135480,-0.116970215,NA,NA,2.179491052,NA,NA
ENSG00000095596,NA,NA,1.122283086,1.233938835,0.015732959,NA
ENSG00000136108,2.944805982,2.207772693,0.89721653,2.723177276,2.05017559,1.770705965
ENSG00000229230,NA,NA,NA,NA,NA,NA
ENSG00000241286,NA,NA,-0.240286995,NA,NA,-2.976165373
ENSG00000115170,1.612473792,1.966283818,-0.689594395,-0.679381212,0.273876868,0.387932177
ENSG00000217078,NA,NA,NA,NA,NA,NA
ENSG00000095397,5.509468921,2.940633889,0.181696571,-0.082429734,-0.446372794,0.502353086
ENSG00000182836,3.175811534,NA,-5.047641917,NA,-2.306195135,-0.654237278
ENSG00000168509,NA,NA,NA,NA,NA,-0.654237278
ENSG00000135144,NA,0.175035907,0.685712425,1.375888264,-2.476120137,NA
ENSG00000230965,NA,NA,NA,NA,-2.180664253,-0.917271683
ENSG00000148680,1.824136096,2.371003043,NA,NA,-2.306195135,-2.239199779
ENSG00000218328,NA,NA,NA,NA,NA,NA
ENSG00000249079,NA,NA,-1.825249495,1.179491051,-0.891157637,0.345762722
ENSG00000165795,0.146064191,-2.935301088,0.454210459,-2.822275875,0.031674503,0.927158609
ENSG00000260913,-1.43889831,0.529700788,NA,NA,NA,NA
ENSG00000227201,-2.43889831,NA,NA,NA,NA,NA
ENSG00000118271,NA,NA,NA,-0.013154027,NA,-0.461592199
ENSG00000257210,NA,NA,NA,NA,NA,NA
ENSG00000205971,NA,NA,NA,NA,NA,NA
ENSG00000117507,NA,NA,NA,NA,NA,NA
ENSG00000227355,NA,NA,-2.562215089,NA,-1.628123231,NA
ENSG00000204128,NA,NA,1.344675506,1.053960169,0.916197286,2.123370301
ENSG00000254810,0.731026691,NA,NA,NA,NA,NA
ENSG00000170807,NA,NA,NA,NA,NA,-5.409124781
ENSG00000261801,NA,0.032201129,1.685712425,-1.26108154,-0.791621963,-1.654237278
ENSG00000120555,NA,-2.055261713,-0.5033214,-1.627863871,0.371876769,0.345762723
ENSG00000223643,NA,NA,NA,NA,NA,NA
ENSG00000212122,NA,NA,NA,0.179491052,NA,NA
ENSG00000148019,0.093596771,-0.695365767,0.327996766,0.819022494,0.367676781,1.041894599
ENSG00000196458,NA,NA,-0.766071559,-0.259930607,-2.739154543,1.312595859
ENSG00000231095,NA,NA,NA,NA,NA,NA
ENSG00000236132,NA,NA,NA,NA,NA,NA
ENSG00000082196,2.005886533,1.516644635,0.789597286,2.745957208,-2.872944833,3.284813372
ENSG00000243819,NA,NA,-0.240286995,NA,NA,NA
ENSG00000225813,NA,NA,-2.845149052,-0.542974974,1.501159786,-1.431844856
ENSG00000163704,0.105422206,0.252860583,-1.211140648,-2.065131318,-0.388657296,-0.2067783
